trial,run_seed,problem_size,algorithm,cost_km,runtime_s
15,4,150,Ant Colony Optimization,5234.89,31.24
15,4,150,Lib Optimization,31532.84,8.52
15,4,150,LKH Algorithm,3650.73,1.93
15,5,150,Nearest Neighbor,7102.26,0.0
15,5,150,Ant Colony Optimization,5413.85,31.64
15,5,150,Lib Optimization,34389.02,8.2
15,5,150,LKH Algorithm,3650.73,1.94
15,6,150,Nearest Neighbor,7102.26,0.0
15,6,150,Ant Colony Optimization,4812.71,31.76
15,6,150,Lib Optimization,34170.93,7.58
15,6,150,LKH Algorithm,3650.73,1.95
15,7,150,Nearest Neighbor,7102.26,0.0
15,7,150,Ant Colony Optimization,5026.02,32.51
15,7,150,Lib Optimization,39392.33,7.78
15,7,150,LKH Algorithm,3650.73,1.95
15,8,150,Nearest Neighbor,7102.26,0.0
15,8,150,Ant Colony Optimization,5249.84,32.35
15,8,150,Lib Optimization,38142.96,7.6
15,8,150,LKH Algorithm,3650.73,1.95
15,9,150,Nearest Neighbor,7102.26,0.0
15,9,150,Ant Colony Optimization,5042.43,32.11
15,9,150,Lib Optimization,35532.59,7.46
15,9,150,LKH Algorithm,3650.73,1.94
16,0,150,Nearest Neighbor,14068.71,0.0
16,0,150,Ant Colony Optimization,4743.58,31.32
16,0,150,Lib Optimization,32065.63,6.97
16,0,150,LKH Algorithm,3477.82,1.96
16,1,150,Nearest Neighbor,14068.71,0.0
16,1,150,Ant Colony Optimization,4979.41,31.39
16,1,150,Lib Optimization,39823.04,6.18
16,1,150,LKH Algorithm,3477.82,1.96
16,2,150,Nearest Neighbor,14068.71,0.0
16,2,150,Ant Colony Optimization,4969.59,31.31
16,2,150,Lib Optimization,31141.22,8.98
16,2,150,LKH Algorithm,3477.82,1.96
16,3,150,Nearest Neighbor,14068.71,0.0
16,3,150,Ant Colony Optimization,4780.76,31.39
16,3,150,Lib Optimization,33642.12,7.4
16,3,150,LKH Algorithm,3477.82,1.98
16,4,150,Nearest Neighbor,14068.71,0.0
16,4,150,Ant Colony Optimization,4929.84,31.67
16,4,150,Lib Optimization,34405.74,7.35
16,4,150,LKH Algorithm,3477.82,1.97
16,5,150,Nearest Neighbor,14068.71,0.0
16,5,150,Ant Colony Optimization,4730.08,31.96
16,5,150,Lib Optimization,39610.6,7.64
16,5,150,LKH Algorithm,3477.82,1.98
16,6,150,Nearest Neighbor,14068.71,0.0
16,6,150,Ant Colony Optimization,4997.03,32.29
16,6,150,Lib Optimization,34293.91,8.48
16,6,150,LKH Algorithm,3477.82,1.97
16,7,150,Nearest Neighbor,14068.71,0.0
16,7,150,Ant Colony Optimization,4848.31,32.4
16,7,150,Lib Optimization,36814.71,9.41
16,7,150,LKH Algorithm,3477.82,1.97
16,8,150,Nearest Neighbor,14068.71,0.0
16,8,150,Ant Colony Optimization,5050.46,31.56
16,8,150,Lib Optimization,46402.39,6.73
16,8,150,LKH Algorithm,3477.82,1.95
16,9,150,Nearest Neighbor,14068.71,0.0
16,9,150,Ant Colony Optimization,4984.78,31.2
16,9,150,Lib Optimization,38366.39,7.43
16,9,150,LKH Algorithm,3477.82,1.96
17,0,150,Nearest Neighbor,9434.62,0.0
17,0,150,Ant Colony Optimization,4736.33,31.25
17,0,150,Lib Optimization,42535.45,6.5
17,0,150,LKH Algorithm,3732.54,1.92
17,1,150,Nearest Neighbor,9434.62,0.0
17,1,150,Ant Colony Optimization,5395.91,31.3
17,1,150,Lib Optimization,33003.62,6.03
17,1,150,LKH Algorithm,3732.54,1.93
17,2,150,Nearest Neighbor,9434.62,0.0
17,2,150,Ant Colony Optimization,5054.82,31.34
17,2,150,Lib Optimization,35648.94,6.76
17,2,150,LKH Algorithm,3732.54,1.94
17,3,150,Nearest Neighbor,9434.62,0.0
17,3,150,Ant Colony Optimization,5554.03,31.57
17,3,150,Lib Optimization,40014.89,6.32
17,3,150,LKH Algorithm,3732.54,1.94
17,4,150,Nearest Neighbor,9434.62,0.0
17,4,150,Ant Colony Optimization,5454.48,32.07
17,4,150,Lib Optimization,34251.26,7.31
17,4,150,LKH Algorithm,3732.54,1.94
17,5,150,Nearest Neighbor,9434.62,0.0
17,5,150,Ant Colony Optimization,5290.43,31.51
17,5,150,Lib Optimization,32754.15,8.1
17,5,150,LKH Algorithm,3732.54,1.94
17,6,150,Nearest Neighbor,9434.62,0.0
17,6,150,Ant Colony Optimization,5258.41,31.72
17,6,150,Lib Optimization,36439.89,6.18
17,6,150,LKH Algorithm,3732.54,1.94
17,7,150,Nearest Neighbor,9434.62,0.0
17,7,150,Ant Colony Optimization,5172.08,31.33
17,7,150,Lib Optimization,33012.3,6.78
17,7,150,LKH Algorithm,3732.54,1.91
17,8,150,Nearest Neighbor,9434.62,0.0
17,8,150,Ant Colony Optimization,5157.93,31.26
17,8,150,Lib Optimization,39736.27,7.12
17,8,150,LKH Algorithm,3732.54,1.92
17,9,150,Nearest Neighbor,9434.62,0.0
17,9,150,Ant Colony Optimization,5356.41,31.25
17,9,150,Lib Optimization,35049.44,7.8
17,9,150,LKH Algorithm,3732.54,1.92
18,0,150,Nearest Neighbor,6065.37,0.0
18,0,150,Ant Colony Optimization,4863.73,31.47
18,0,150,Lib Optimization,39352.81,7.09
18,0,150,LKH Algorithm,3485.89,1.91
18,1,150,Nearest Neighbor,6065.37,0.0
18,1,150,Ant Colony Optimization,5003.88,31.4
18,1,150,Lib Optimization,34176.7,6.72
18,1,150,LKH Algorithm,3485.89,1.92
18,2,150,Nearest Neighbor,6065.37,0.0
18,2,150,Ant Colony Optimization,4534.59,31.57
18,2,150,Lib Optimization,34269.19,8.75
18,2,150,LKH Algorithm,3485.89,1.93
18,3,150,Nearest Neighbor,6065.37,0.0
18,3,150,Ant Colony Optimization,4752.03,31.51
18,3,150,Lib Optimization,33995.54,6.57
18,3,150,LKH Algorithm,3485.89,1.93
18,4,150,Nearest Neighbor,6065.37,0.0
18,4,150,Ant Colony Optimization,4914.47,31.54
18,4,150,Lib Optimization,31106.04,5.83
18,4,150,LKH Algorithm,3485.89,1.93
18,5,150,Nearest Neighbor,6065.37,0.0
18,5,150,Ant Colony Optimization,4730.19,31.73
18,5,150,Lib Optimization,32427.1,7.4
18,5,150,LKH Algorithm,3485.89,1.92
18,6,150,Nearest Neighbor,6065.37,0.0
18,6,150,Ant Colony Optimization,4882.22,31.18
18,6,150,Lib Optimization,36609.7,7.33
18,6,150,LKH Algorithm,3485.89,1.89
18,7,150,Nearest Neighbor,6065.37,0.0
18,7,150,Ant Colony Optimization,4952.46,31.08
18,7,150,Lib Optimization,33844.75,9.27
18,7,150,LKH Algorithm,3485.89,1.9
18,8,150,Nearest Neighbor,6065.37,0.0
18,8,150,Ant Colony Optimization,5088.43,31.25
18,8,150,Lib Optimization,37242.4,6.91
18,8,150,LKH Algorithm,3485.89,1.91
18,9,150,Nearest Neighbor,6065.37,0.0
18,9,150,Ant Colony Optimization,4863.87,31.23
18,9,150,Lib Optimization,36557.77,7.05
18,9,150,LKH Algorithm,3485.89,1.91
19,0,150,Nearest Neighbor,8839.97,0.0
19,0,150,Ant Colony Optimization,4933.94,31.37
19,0,150,Lib Optimization,38247.57,6.13
19,0,150,LKH Algorithm,3672.02,1.93
19,1,150,Nearest Neighbor,8839.97,0.0
19,1,150,Ant Colony Optimization,5228.87,31.55
19,1,150,Lib Optimization,39251.19,8.43
19,1,150,LKH Algorithm,3672.02,1.94
19,2,150,Nearest Neighbor,8839.97,0.0
19,2,150,Ant Colony Optimization,4974.59,31.81
19,2,150,Lib Optimization,33684.86,7.56
19,2,150,LKH Algorithm,3672.02,1.92
19,3,150,Nearest Neighbor,8839.97,0.0
19,3,150,Ant Colony Optimization,5020.45,31.46
19,3,150,Lib Optimization,40720.46,6.34
19,3,150,LKH Algorithm,3672.02,1.93
19,4,150,Nearest Neighbor,8839.97,0.0
19,4,150,Ant Colony Optimization,4775.5,31.68
19,4,150,Lib Optimization,38243.41,8.15
19,4,150,LKH Algorithm,3672.02,1.9
19,5,150,Nearest Neighbor,8839.97,0.0
19,5,150,Ant Colony Optimization,5287.16,31.17
19,5,150,Lib Optimization,38337.86,7.45
19,5,150,LKH Algorithm,3672.02,1.9
19,6,150,Nearest Neighbor,8839.97,0.0
19,6,150,Ant Colony Optimization,5045.83,31.31
19,6,150,Lib Optimization,31733.45,8.85
19,6,150,LKH Algorithm,3672.02,1.91
19,7,150,Nearest Neighbor,8839.97,0.0
19,7,150,Ant Colony Optimization,5036.78,31.27
19,7,150,Lib Optimization,36646.81,8.19
19,7,150,LKH Algorithm,3672.02,1.9
19,8,150,Nearest Neighbor,8839.97,0.0
19,8,150,Ant Colony Optimization,4917.15,31.21
19,8,150,Lib Optimization,34950.38,7.74
19,8,150,LKH Algorithm,3672.02,1.9
19,9,150,Nearest Neighbor,8839.97,0.0
19,9,150,Ant Colony Optimization,4891.62,31.48
19,9,150,Lib Optimization,38206.85,7.52
19,9,150,LKH Algorithm,3672.02,1.92
20,0,150,Nearest Neighbor,11800.68,0.0
20,0,150,Ant Colony Optimization,5039.35,31.49
20,0,150,Lib Optimization,33681.21,7.47
20,0,150,LKH Algorithm,3384.65,1.94
20,1,150,Nearest Neighbor,11800.68,0.0
20,1,150,Ant Colony Optimization,5149.84,31.57
20,1,150,Lib Optimization,32313.83,8.24
20,1,150,LKH Algorithm,3384.65,1.95
20,2,150,Nearest Neighbor,11800.68,0.0
20,2,150,Ant Colony Optimization,4851.82,31.55
20,2,150,Lib Optimization,37501.97,7.63
20,2,150,LKH Algorithm,3384.65,1.96
20,3,150,Nearest Neighbor,11800.68,0.0
20,3,150,Ant Colony Optimization,5118.7,31.68
20,3,150,Lib Optimization,33749.84,5.56
20,3,150,LKH Algorithm,3384.65,1.92
20,4,150,Nearest Neighbor,11800.68,0.0
20,4,150,Ant Colony Optimization,4736.06,31.27
20,4,150,Lib Optimization,32818.58,8.5
20,4,150,LKH Algorithm,3384.65,1.92
20,5,150,Nearest Neighbor,11800.68,0.0
20,5,150,Ant Colony Optimization,4662.91,31.37
20,5,150,Lib Optimization,35688.23,7.92
20,5,150,LKH Algorithm,3384.65,1.93
20,6,150,Nearest Neighbor,11800.68,0.0
20,6,150,Ant Colony Optimization,5039.23,31.35
20,6,150,Lib Optimization,36907.21,4.41
20,6,150,LKH Algorithm,3384.65,1.92
20,7,150,Nearest Neighbor,11800.68,0.0
20,7,150,Ant Colony Optimization,4940.59,31.23
20,7,150,Lib Optimization,34064.8,6.51
20,7,150,LKH Algorithm,3384.65,1.93
20,8,150,Nearest Neighbor,11800.68,0.0
20,8,150,Ant Colony Optimization,5040.39,31.58
20,8,150,Lib Optimization,33059.01,6.44
20,8,150,LKH Algorithm,3384.65,1.95
20,9,150,Nearest Neighbor,11800.68,0.0
20,9,150,Ant Colony Optimization,4423.23,31.69
20,9,150,Lib Optimization,38106.65,5.57
20,9,150,LKH Algorithm,3384.65,1.95
21,0,150,Nearest Neighbor,6346.38,0.0
21,0,150,Ant Colony Optimization,4919.65,32.45
21,0,150,Lib Optimization,38459.35,6.65
21,0,150,LKH Algorithm,3516.24,1.94
21,1,150,Nearest Neighbor,6346.38,0.0
21,1,150,Ant Colony Optimization,4966.6,32.3
21,1,150,Lib Optimization,35866.83,6.75
21,1,150,LKH Algorithm,3516.24,1.95
21,2,150,Nearest Neighbor,6346.38,0.0
21,2,150,Ant Colony Optimization,4882.49,32.0
21,2,150,Lib Optimization,32685.29,7.8
21,2,150,LKH Algorithm,3516.24,1.91
21,3,150,Nearest Neighbor,6346.38,0.0
21,3,150,Ant Colony Optimization,4746.13,31.28
21,3,150,Lib Optimization,38672.37,7.75
21,3,150,LKH Algorithm,3516.24,1.92
21,4,150,Nearest Neighbor,6346.38,0.0
21,4,150,Ant Colony Optimization,4698.58,31.27
21,4,150,Lib Optimization,36767.93,6.62
21,4,150,LKH Algorithm,3516.24,1.92
21,5,150,Nearest Neighbor,6346.38,0.0
21,5,150,Ant Colony Optimization,4722.06,31.4
21,5,150,Lib Optimization,34158.47,7.17
21,5,150,LKH Algorithm,3516.24,1.92
21,6,150,Nearest Neighbor,6346.38,0.0
21,6,150,Ant Colony Optimization,4790.71,31.26
21,6,150,Lib Optimization,29675.16,7.47
21,6,150,LKH Algorithm,3516.24,1.94
21,7,150,Nearest Neighbor,6346.38,0.0
21,7,150,Ant Colony Optimization,4686.12,31.67
21,7,150,Lib Optimization,39029.7,6.5
21,7,150,LKH Algorithm,3516.24,1.94
21,8,150,Nearest Neighbor,6346.38,0.0
21,8,150,Ant Colony Optimization,4903.57,31.84
21,8,150,Lib Optimization,39197.56,7.22
21,8,150,LKH Algorithm,3516.24,1.94
21,9,150,Nearest Neighbor,6346.38,0.0
21,9,150,Ant Colony Optimization,4712.36,31.68
21,9,150,Lib Optimization,30523.78,7.13
21,9,150,LKH Algorithm,3516.24,1.94
22,0,150,Nearest Neighbor,14682.1,0.0
22,0,150,Ant Colony Optimization,4967.37,31.64
22,0,150,Lib Optimization,42133.53,7.63
22,0,150,LKH Algorithm,3738.26,2.03
22,1,150,Nearest Neighbor,14682.1,0.0
22,1,150,Ant Colony Optimization,5188.22,31.28
22,1,150,Lib Optimization,34252.5,8.15
22,1,150,LKH Algorithm,3738.26,2.01
22,2,150,Nearest Neighbor,14682.1,0.0
22,2,150,Ant Colony Optimization,5389.31,31.07
22,2,150,Lib Optimization,36441.37,6.5
22,2,150,LKH Algorithm,3738.26,2.0
22,3,150,Nearest Neighbor,14682.1,0.0
22,3,150,Ant Colony Optimization,5156.68,31.2
22,3,150,Lib Optimization,34190.62,6.86
22,3,150,LKH Algorithm,3738.26,2.0
22,4,150,Nearest Neighbor,14682.1,0.0
22,4,150,Ant Colony Optimization,5417.16,31.38
22,4,150,Lib Optimization,35792.67,6.89
22,4,150,LKH Algorithm,3738.26,2.0
22,5,150,Nearest Neighbor,14682.1,0.0
22,5,150,Ant Colony Optimization,4915.39,31.31
22,5,150,Lib Optimization,36809.8,7.97
22,5,150,LKH Algorithm,3738.26,2.02
22,6,150,Nearest Neighbor,14682.1,0.0
22,6,150,Ant Colony Optimization,5034.75,31.64
22,6,150,Lib Optimization,36927.94,7.08
22,6,150,LKH Algorithm,3738.26,2.02
22,7,150,Nearest Neighbor,14682.1,0.0
22,7,150,Ant Colony Optimization,4999.23,31.56
22,7,150,Lib Optimization,32458.94,9.04
22,7,150,LKH Algorithm,3738.26,2.03
22,8,150,Nearest Neighbor,14682.1,0.0
22,8,150,Ant Colony Optimization,5113.77,31.59
22,8,150,Lib Optimization,40623.77,6.49
22,8,150,LKH Algorithm,3738.26,2.03
22,9,150,Nearest Neighbor,14682.1,0.0
22,9,150,Ant Colony Optimization,5107.74,31.69
22,9,150,Lib Optimization,43464.05,7.18
22,9,150,LKH Algorithm,3738.26,2.04
23,0,150,Nearest Neighbor,11856.56,0.0
23,0,150,Ant Colony Optimization,4577.28,31.48
23,0,150,Lib Optimization,29583.3,8.03
23,0,150,LKH Algorithm,3474.51,1.9
23,1,150,Nearest Neighbor,11856.56,0.0
23,1,150,Ant Colony Optimization,4556.72,31.23
23,1,150,Lib Optimization,41049.82,5.82
23,1,150,LKH Algorithm,3474.51,1.9
23,2,150,Nearest Neighbor,11856.56,0.0
23,2,150,Ant Colony Optimization,4557.77,31.33
23,2,150,Lib Optimization,48691.81,4.53
23,2,150,LKH Algorithm,3474.51,1.91
23,3,150,Nearest Neighbor,11856.56,0.0
23,3,150,Ant Colony Optimization,4520.19,31.29
23,3,150,Lib Optimization,36913.02,6.97
23,3,150,LKH Algorithm,3474.51,1.9
23,4,150,Nearest Neighbor,11856.56,0.0
23,4,150,Ant Colony Optimization,4255.16,31.4
23,4,150,Lib Optimization,36252.65,5.38
23,4,150,LKH Algorithm,3474.51,1.93
23,5,150,Nearest Neighbor,11856.56,0.0
23,5,150,Ant Colony Optimization,4608.16,31.64
23,5,150,Lib Optimization,33460.08,8.8
23,5,150,LKH Algorithm,3474.51,1.92
23,6,150,Nearest Neighbor,11856.56,0.0
23,6,150,Ant Colony Optimization,4828.89,31.7
23,6,150,Lib Optimization,38407.19,6.85
23,6,150,LKH Algorithm,3474.51,1.92
23,7,150,Nearest Neighbor,11856.56,0.0
23,7,150,Ant Colony Optimization,4861.42,31.55
23,7,150,Lib Optimization,34379.21,7.23
23,7,150,LKH Algorithm,3474.51,1.91
23,8,150,Nearest Neighbor,11856.56,0.0
23,8,150,Ant Colony Optimization,4458.75,31.68
23,8,150,Lib Optimization,32899.6,7.2
23,8,150,LKH Algorithm,3474.51,1.92
23,9,150,Nearest Neighbor,11856.56,0.0
23,9,150,Ant Colony Optimization,4476.09,31.34
23,9,150,Lib Optimization,35229.04,7.12
23,9,150,LKH Algorithm,3474.51,1.9
24,0,150,Nearest Neighbor,9447.16,0.0
24,0,150,Ant Colony Optimization,5183.12,31.28
24,0,150,Lib Optimization,36987.93,7.6
24,0,150,LKH Algorithm,3622.07,1.8
24,1,150,Nearest Neighbor,9447.16,0.0
24,1,150,Ant Colony Optimization,5284.78,31.34
24,1,150,Lib Optimization,36915.77,7.73
24,1,150,LKH Algorithm,3622.07,1.77
24,2,150,Nearest Neighbor,9447.16,0.0
24,2,150,Ant Colony Optimization,5240.15,31.5
24,2,150,Lib Optimization,30639.24,7.33
24,2,150,LKH Algorithm,3622.07,1.78
24,3,150,Nearest Neighbor,9447.16,0.0
24,3,150,Ant Colony Optimization,5342.18,31.47
24,3,150,Lib Optimization,37927.67,6.98
24,3,150,LKH Algorithm,3622.07,1.79
24,4,150,Nearest Neighbor,9447.16,0.0
24,4,150,Ant Colony Optimization,5244.13,31.66
24,4,150,Lib Optimization,36505.59,6.71
24,4,150,LKH Algorithm,3622.07,1.8
24,5,150,Nearest Neighbor,9447.16,0.0
24,5,150,Ant Colony Optimization,5578.59,31.61
24,5,150,Lib Optimization,39241.25,6.44
24,5,150,LKH Algorithm,3622.07,1.81
24,6,150,Nearest Neighbor,9447.16,0.0
24,6,150,Ant Colony Optimization,5199.67,31.54
24,6,150,Lib Optimization,48160.62,6.55
24,6,150,LKH Algorithm,3622.07,1.8
24,7,150,Nearest Neighbor,9447.16,0.0
24,7,150,Ant Colony Optimization,5297.1,31.54
24,7,150,Lib Optimization,39962.45,6.58
24,7,150,LKH Algorithm,3622.07,1.79
24,8,150,Nearest Neighbor,9447.16,0.0
24,8,150,Ant Colony Optimization,5521.79,31.36
24,8,150,Lib Optimization,36301.1,7.56
24,8,150,LKH Algorithm,3622.07,1.77
24,9,150,Nearest Neighbor,9447.16,0.0
24,9,150,Ant Colony Optimization,5169.94,31.27
24,9,150,Lib Optimization,42010.76,6.61
24,9,150,LKH Algorithm,3622.07,1.78
25,0,150,Nearest Neighbor,8584.63,0.0
25,0,150,Ant Colony Optimization,4678.3,31.27
25,0,150,Lib Optimization,32440.72,6.57
25,0,150,LKH Algorithm,3530.04,1.98
25,1,150,Nearest Neighbor,8584.63,0.0
25,1,150,Ant Colony Optimization,4401.35,31.21
25,1,150,Lib Optimization,40445.38,5.98
25,1,150,LKH Algorithm,3530.04,1.98
25,2,150,Nearest Neighbor,8584.63,0.0
25,2,150,Ant Colony Optimization,4652.19,31.38
25,2,150,Lib Optimization,42872.05,7.18
25,2,150,LKH Algorithm,3530.04,2.0
25,3,150,Nearest Neighbor,8584.63,0.0
25,3,150,Ant Colony Optimization,4609.14,31.54
25,3,150,Lib Optimization,32118.9,8.9
25,3,150,LKH Algorithm,3530.04,1.99
25,4,150,Nearest Neighbor,8584.63,0.0
25,4,150,Ant Colony Optimization,4540.59,32.19
25,4,150,Lib Optimization,36931.48,6.95
25,4,150,LKH Algorithm,3530.04,2.0
25,5,150,Nearest Neighbor,8584.63,0.0
25,5,150,Ant Colony Optimization,4497.45,32.22
25,5,150,Lib Optimization,29123.72,8.24
25,5,150,LKH Algorithm,3530.04,2.0
25,6,150,Nearest Neighbor,8584.63,0.0
25,6,150,Ant Colony Optimization,4658.58,32.48
25,6,150,Lib Optimization,33015.74,6.98
25,6,150,LKH Algorithm,3530.04,1.98
25,7,150,Nearest Neighbor,8584.63,0.0
25,7,150,Ant Colony Optimization,4750.77,31.28
25,7,150,Lib Optimization,35835.32,6.38
25,7,150,LKH Algorithm,3530.04,1.96
25,8,150,Nearest Neighbor,8584.63,0.0
25,8,150,Ant Colony Optimization,4422.4,31.22
25,8,150,Lib Optimization,32032.0,7.07
25,8,150,LKH Algorithm,3530.04,1.98
25,9,150,Nearest Neighbor,8584.63,0.0
25,9,150,Ant Colony Optimization,4353.74,31.23
25,9,150,Lib Optimization,31853.35,7.03
25,9,150,LKH Algorithm,3530.04,1.98
26,0,150,Nearest Neighbor,11014.72,0.0
26,0,150,Ant Colony Optimization,5200.25,31.27
26,0,150,Lib Optimization,38465.99,6.62
26,0,150,LKH Algorithm,3991.67,2.01
26,1,150,Nearest Neighbor,11014.72,0.0
26,1,150,Ant Colony Optimization,5603.75,31.39
26,1,150,Lib Optimization,47691.42,5.19
26,1,150,LKH Algorithm,3991.67,2.03
26,2,150,Nearest Neighbor,11014.72,0.0
26,2,150,Ant Colony Optimization,5343.59,31.52
26,2,150,Lib Optimization,35495.22,7.73
26,2,150,LKH Algorithm,3991.67,2.03
26,3,150,Nearest Neighbor,11014.72,0.0
26,3,150,Ant Colony Optimization,5667.16,31.64
26,3,150,Lib Optimization,39836.4,8.42
26,3,150,LKH Algorithm,3991.67,2.04
26,4,150,Nearest Neighbor,11014.72,0.0
26,4,150,Ant Colony Optimization,5518.57,31.56
26,4,150,Lib Optimization,43145.67,7.89
26,4,150,LKH Algorithm,3991.67,2.03
26,5,150,Nearest Neighbor,11014.72,0.0
26,5,150,Ant Colony Optimization,5581.68,31.68
26,5,150,Lib Optimization,32780.03,8.93
26,5,150,LKH Algorithm,3991.67,2.0
26,6,150,Nearest Neighbor,11014.72,0.0
26,6,150,Ant Colony Optimization,5896.0,31.16
26,6,150,Lib Optimization,44595.89,8.74
26,6,150,LKH Algorithm,3991.67,2.0
26,7,150,Nearest Neighbor,11014.72,0.0
26,7,150,Ant Colony Optimization,5184.69,31.26
26,7,150,Lib Optimization,38200.29,6.13
26,7,150,LKH Algorithm,3991.67,1.99
26,8,150,Nearest Neighbor,11014.72,0.0
26,8,150,Ant Colony Optimization,5793.6,31.2
26,8,150,Lib Optimization,35054.86,6.6
26,8,150,LKH Algorithm,3991.67,2.0
26,9,150,Nearest Neighbor,11014.72,0.0
26,9,150,Ant Colony Optimization,5641.57,31.2
26,9,150,Lib Optimization,36780.44,7.03
26,9,150,LKH Algorithm,3991.67,2.01
27,0,150,Nearest Neighbor,9056.9,0.0
27,0,150,Ant Colony Optimization,5042.74,31.66
27,0,150,Lib Optimization,37997.47,5.78
27,0,150,LKH Algorithm,3719.95,1.84
27,1,150,Nearest Neighbor,9056.9,0.0
27,1,150,Ant Colony Optimization,4898.85,31.7
27,1,150,Lib Optimization,37794.57,6.04
27,1,150,LKH Algorithm,3719.95,1.83
27,2,150,Nearest Neighbor,9056.9,0.0
27,2,150,Ant Colony Optimization,4948.05,32.31
27,2,150,Lib Optimization,34440.89,7.16
27,2,150,LKH Algorithm,3719.95,1.83
27,3,150,Nearest Neighbor,9056.9,0.0
27,3,150,Ant Colony Optimization,4987.79,31.49
27,3,150,Lib Optimization,36618.27,5.92
27,3,150,LKH Algorithm,3719.95,1.83
27,4,150,Nearest Neighbor,9056.9,0.0
27,4,150,Ant Colony Optimization,4991.95,31.6
27,4,150,Lib Optimization,36085.31,7.94
27,4,150,LKH Algorithm,3719.95,1.81
27,5,150,Nearest Neighbor,9056.9,0.0
27,5,150,Ant Colony Optimization,5099.45,31.28
27,5,150,Lib Optimization,36507.19,5.64
27,5,150,LKH Algorithm,3719.95,1.8
27,6,150,Nearest Neighbor,9056.9,0.0
27,6,150,Ant Colony Optimization,5160.25,31.22
27,6,150,Lib Optimization,40927.15,6.34
27,6,150,LKH Algorithm,3719.95,1.81
27,7,150,Nearest Neighbor,9056.9,0.0
27,7,150,Ant Colony Optimization,5094.82,31.23
27,7,150,Lib Optimization,39837.75,5.67
27,7,150,LKH Algorithm,3719.95,1.8
27,8,150,Nearest Neighbor,9056.9,0.0
27,8,150,Ant Colony Optimization,4760.37,31.23
27,8,150,Lib Optimization,37392.66,6.75
27,8,150,LKH Algorithm,3719.95,1.81
27,9,150,Nearest Neighbor,9056.9,0.0
27,9,150,Ant Colony Optimization,5118.19,31.45
27,9,150,Lib Optimization,35388.58,6.63
27,9,150,LKH Algorithm,3719.95,1.82
28,0,150,Nearest Neighbor,10620.01,0.0
28,0,150,Ant Colony Optimization,4834.34,31.51
28,0,150,Lib Optimization,38772.96,7.45
28,0,150,LKH Algorithm,3626.21,1.92
28,1,150,Nearest Neighbor,10620.01,0.0
28,1,150,Ant Colony Optimization,5250.53,31.66
28,1,150,Lib Optimization,29443.88,5.67
28,1,150,LKH Algorithm,3626.21,1.91
28,2,150,Nearest Neighbor,10620.01,0.0
28,2,150,Ant Colony Optimization,4961.72,31.5
28,2,150,Lib Optimization,34359.68,6.25
28,2,150,LKH Algorithm,3626.21,1.92
28,3,150,Nearest Neighbor,10620.01,0.0
28,3,150,Ant Colony Optimization,5323.69,31.5
28,3,150,Lib Optimization,41180.75,6.41
28,3,150,LKH Algorithm,3626.21,1.9
28,4,150,Nearest Neighbor,10620.01,0.0
28,4,150,Ant Colony Optimization,5287.94,31.2
28,4,150,Lib Optimization,41336.67,6.01
28,4,150,LKH Algorithm,3626.21,1.89
28,5,150,Nearest Neighbor,10620.01,0.0
28,5,150,Ant Colony Optimization,4908.24,31.29
28,5,150,Lib Optimization,31154.09,7.05
28,5,150,LKH Algorithm,3626.21,1.88
28,6,150,Nearest Neighbor,10620.01,0.0
28,6,150,Ant Colony Optimization,5212.06,31.15
28,6,150,Lib Optimization,38043.47,7.06
28,6,150,LKH Algorithm,3626.21,1.9
28,7,150,Nearest Neighbor,10620.01,0.0
28,7,150,Ant Colony Optimization,5315.7,31.2
28,7,150,Lib Optimization,34138.98,7.57
28,7,150,LKH Algorithm,3626.21,1.88
28,8,150,Nearest Neighbor,10620.01,0.0
28,8,150,Ant Colony Optimization,4883.04,31.57
28,8,150,Lib Optimization,38328.4,8.61
28,8,150,LKH Algorithm,3626.21,1.92
28,9,150,Nearest Neighbor,10620.01,0.0
28,9,150,Ant Colony Optimization,4470.96,31.65
28,9,150,Lib Optimization,36679.34,6.76
28,9,150,LKH Algorithm,3626.21,1.92
29,0,150,Nearest Neighbor,10095.05,0.0
29,0,150,Ant Colony Optimization,5278.95,32.27
29,0,150,Lib Optimization,36308.46,5.92
29,0,150,LKH Algorithm,3552.87,1.91
29,1,150,Nearest Neighbor,10095.05,0.0
29,1,150,Ant Colony Optimization,5162.47,31.53
29,1,150,Lib Optimization,35511.99,6.87
29,1,150,LKH Algorithm,3552.87,1.93
29,2,150,Nearest Neighbor,10095.05,0.0
29,2,150,Ant Colony Optimization,5107.56,31.45
29,2,150,Lib Optimization,34547.17,5.72
29,2,150,LKH Algorithm,3552.87,1.9
29,3,150,Nearest Neighbor,10095.05,0.0
29,3,150,Ant Colony Optimization,4946.52,31.19
29,3,150,Lib Optimization,46696.6,5.4
29,3,150,LKH Algorithm,3552.87,1.89
29,4,150,Nearest Neighbor,10095.05,0.0
